secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
108105,20200908,20201005,20200908,C,3375000,69.5,71.2,10,135893816,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3380000,66.9,68.7,2,135893817,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3390000,62,63.7,2,135893818,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3400000,57.2,58.9,49,135893819,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3410000,52.4,54.4,10,135893820,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3420000,48.1,50,31,135893821,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3425000,46,47.9,54,135893822,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3430000,44,45.9,9,135893823,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3440000,40.2,42,7,135893824,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3450000,36.5,38.3,73,135893825,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3460000,33.1,34.8,14,135893826,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3470000,29.9,31.5,4,135893827,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3475000,28.4,30,47,135893828,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3480000,27,28.7,289,135893829,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3490000,24.2,25.9,171,135893830,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3500000,21.7,23.3,174,135893831,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3510000,19.4,21,1,135893832,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3520000,17.3,18.8,28,135893833,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3525000,16.3,17.8,32,135893834,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3530000,15.4,16.9,1,135893835,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3540000,13.7,15.1,8,135893836,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3550000,12.4,13.3,11,135893837,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3560000,11,11.8,3,135893838,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3570000,9.7,10.6,8,135893839,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3575000,9.2,10,60,135893840,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3580000,8.6,9.4,0,135893841,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3590000,7.7,8.3,0,135893842,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3600000,6.9,7.5,39,135893843,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3610000,6.1,6.7,9,135893844,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,3620000,5.5,6,0,135893845,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3625000,5.2,5.7,0,135893846,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3630000,4.9,5.4,0,135893847,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,3640000,4.4,4.9,0,135893848,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3650000,3.9,4.4,39,135893849,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3660000,3.5,4,0,135893850,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3675000,3,3.4,10,135893851,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3700000,2.35,2.7,19,135893852,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,3725000,1.85,2.15,0,135893853,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3750000,1.45,1.8,160,135893854,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,3775000,1.2,1.5,0,135893855,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3800000,0.95,1.25,2,135893856,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3825000,0.8,1.1,2,135893857,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,3850000,0.65,0.95,2,135893858,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3875000,0.55,0.8,0,135893859,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3900000,0.45,0.7,0,135893860,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,C,3950000,0.35,0.55,0,135893861,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,C,4000000,0.25,0.45,15,135893862,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4100000,0.15,0.35,0,135893863,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4200000,0.1,0.25,0,135893864,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4300000,0.05,0.25,0,135893865,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4400000,0,0.1,0,135893866,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4500000,0,0.15,0,135893867,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4600000,0,0.15,0,135893868,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4700000,0,0.1,0,135893869,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4800000,0,0.1,0,135893870,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,4900000,0,0.1,0,135893871,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,5000000,0,0.1,0,135893872,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,5100000,0,0.1,0,135893873,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,5200000,0,0.1,0,135893874,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,5300000,0,0.1,0,135893875,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,C,900000,2424.8,2440.4,0,135893876,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1000000,0,0.2,0,135893877,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1100000,0.05,0.2,0,135893878,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1200000,0.05,0.25,0,135893879,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1300000,0.1,0.25,0,135893880,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1400000,0.1,0.3,0,135893881,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,1500000,0.15,0.3,1,135893882,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,1600000,0.25,0.4,20,135893883,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1700000,0.3,0.5,0,135893884,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1800000,0.45,0.6,0,135893885,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,1900000,0.6,0.8,0,135893886,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,2000000,0.8,1,0,135893887,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2100000,1.15,1.35,3,135893888,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,2200000,1.55,1.85,0,135893889,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2300000,2.15,2.45,173,135893890,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2400000,3.1,3.3,268,135893891,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2500000,4,4.5,1,135893892,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2600000,5.6,6.1,60,135893893,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2700000,7.8,8.2,167,135893894,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,2750000,9.2,9.8,0,135893895,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2800000,10.9,11.6,16,135893896,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2850000,13,13.7,7,135893897,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2875000,14.2,15,1,135893898,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2900000,15.3,16.5,25,135893899,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,2925000,16.8,18.1,0,135893900,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2950000,18.6,19.9,10,135893901,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,2975000,20.5,21.8,2,135893902,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3000000,22.6,24,89,135893903,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3025000,24.9,26.3,0,135893904,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3050000,27.6,29,18,135893905,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3075000,30.5,32,0,135893906,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3100000,33.8,35.3,118,135893907,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3125000,37.5,39.1,173,135893908,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3150000,41.6,43.3,21,135893909,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3175000,46.5,47.8,18,135893910,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3200000,51.7,53.1,47,135893911,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3225000,57.5,59,7,135893912,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3250000,64,65.6,44,135893913,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3275000,71.3,73,14,135893914,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3300000,79.4,81.3,48,135893915,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3310000,82.9,84.9,8,135893916,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3320000,86.6,88.6,10,135893917,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3325000,88.5,90.5,0,135893918,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3330000,90.5,92.4,0,135893919,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3340000,94.5,96.5,1,135893920,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3350000,98.7,100.7,39,135893921,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3360000,103.1,105.1,1,135893922,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3370000,107.7,109.7,14,135893923,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3375000,110.1,112.1,1,135893924,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3380000,112.5,114.5,8,135893925,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3390000,117.4,119.6,1,135893926,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3400000,122.6,124.8,81,135893927,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3410000,128,130.3,0,135893928,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3420000,133.7,135.9,0,135893929,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3425000,136.6,138.8,1,135893930,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3430000,139.5,141.8,1,135893931,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3440000,145.6,147.9,0,135893932,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3450000,151.9,154.2,0,135893933,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3460000,158.5,160.7,0,135893934,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3470000,165.3,167.5,0,135893935,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3475000,168.8,170.9,0,135893936,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3480000,172.3,174.5,0,135893937,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3490000,179.5,181.7,0,135893938,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200904,P,3500000,187,189.1,0,135893939,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3510000,190.6,203.4,0,135893940,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3520000,198.2,211.2,0,135893941,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3525000,202.2,215.2,0,135893942,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3530000,204.9,219.3,0,135893943,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3540000,213.1,227.6,0,135893944,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3550000,221.5,237.2,0,135893945,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3560000,230.1,245.3,0,135893946,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3570000,238.9,253.6,0,135893947,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,20200908,P,3575000,243.4,258.6,5,135893948,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3580000,247.8,262.5,0,135893949,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3590000,256.9,272.1,0,135893950,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3600000,265.9,281.6,0,135893951,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3610000,275.3,289.9,0,135893952,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3620000,284.5,299.2,0,135893953,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3625000,289.3,304,0,135893954,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3630000,294.1,309.3,0,135893955,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3640000,303.7,318.4,0,135893956,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3650000,313,327.7,0,135893957,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3660000,322.6,337.3,0,135893958,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3675000,337.1,351.7,0,135893959,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3700000,361,376.7,0,135893960,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3725000,385.6,401.3,0,135893961,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3750000,410.2,425.9,0,135893962,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3775000,434.9,450.6,0,135893963,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3800000,459.7,475.3,0,135893964,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3825000,484.5,500.2,0,135893965,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3850000,509.6,524.8,0,135893966,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3875000,534.2,549.8,0,135893967,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3900000,559,576.2,0,135893968,1,CBOE S&P 500 INDEX,E
108105,20200908,20201005,,P,3950000,604.8,627.4,0,135893969,1,CBOE S&P 500 INDEX,E
